universal_id,source_dataset,source_doi,domain_family,response_type,ucs_kpa,cbr_pct,cbr_condition,curing_days,soil_id,soil_class,soil_location,sand_pct,silt_pct,clay_pct,gravel_pct,ll_pct,pl_pct,pi_pct,specific_gravity,omc_pct,mdd_gcm3,water_content_pct,dry_density_gcm3,cement_pct,lime_pct,fly_ash_pct,ggbs_pct,rice_husk_ash_pct,pond_ash_pct,marble_powder_pct,harha_pct,fgd_gypsum_pct,biopolymer_pct,xanthan_gum_pct,guar_gum_pct,chitosan_pct,lignin_pct,fiber_pct,polypropylene_pct,jute_pct,waste_plastic_pct,sludge_pct,coconut_shell_pct,naoh_pct,na2sio3_pct,alkali_activator_pct,water_binder_ratio,compaction_rate_mm_min,ucs_class,ucs_high_binary,kgco2e_per_100kg_soil,source_baseline,gain,gain_per_co2,pareto_response,cbr_class,cbr_pass_8
UCDV1_02768,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,18.8,,,,,,,,,,52.6,18.1,34.5,,18.93,1.6,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,0.192,8.0,10.8,56.25,CBR,usable_8_20,1.0
UCDV1_02769,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,19.5,,,,,,,,,,52.3,18.0,34.3,,18.91,1.61,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,0.196,8.0,11.5,58.6734693877551,CBR,usable_8_20,1.0
UCDV1_02770,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,19.5,,,,,,,,,,52.3,18.0,34.3,,18.91,1.61,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,0.196,8.0,11.5,58.6734693877551,CBR,usable_8_20,1.0
UCDV1_02771,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,19.8,,,,,,,,,,52.0,18.0,34.0,,18.9,1.61,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.2,8.0,11.8,59.0,CBR,usable_8_20,1.0
UCDV1_02772,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,19.8,,,,,,,,,,52.0,18.0,34.0,,18.9,1.61,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.2,8.0,11.8,59.0,CBR,usable_8_20,1.0
UCDV1_02773,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,19.9,,,,,,,,,,51.5,17.7,33.8,,18.88,1.62,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,0.204,8.0,11.899999999999999,58.33333333333333,CBR,usable_8_20,1.0
UCDV1_02774,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,19.9,,,,,,,,,,51.5,17.7,33.8,,18.88,1.62,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,0.204,8.0,11.899999999999999,58.33333333333333,CBR,usable_8_20,1.0
UCDV1_02775,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,20.0,,,,,,,,,,51.1,17.7,33.4,,18.86,1.63,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,0.20800000000000002,8.0,12.0,57.692307692307686,CBR,usable_8_20,1.0
UCDV1_02776,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,20.0,,,,,,,,,,51.1,17.7,33.4,,18.86,1.63,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,0.20800000000000002,8.0,12.0,57.692307692307686,CBR,usable_8_20,1.0
UCDV1_02777,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,20.3,,,,,,,,,,50.8,18.1,32.7,,18.84,1.64,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,0.212,8.0,12.3,58.01886792452831,CBR,strong_>20,1.0
UCDV1_02778,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,20.3,,,,,,,,,,50.8,18.1,32.7,,18.84,1.64,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,0.212,8.0,12.3,58.01886792452831,CBR,strong_>20,1.0
UCDV1_02779,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,20.9,,,,,,,,,,50.3,18.0,32.3,,18.82,1.65,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,0.21600000000000003,8.0,12.899999999999999,59.72222222222221,CBR,strong_>20,1.0
UCDV1_02780,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,20.9,,,,,,,,,,50.3,18.0,32.3,,18.82,1.65,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,0.21600000000000003,8.0,12.899999999999999,59.72222222222221,CBR,strong_>20,1.0
UCDV1_02781,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,21.7,,,,,,,,,,50.0,18.0,32.0,,18.8,1.65,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,0.22,8.0,13.7,62.272727272727266,CBR,strong_>20,1.0
UCDV1_02782,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,21.7,,,,,,,,,,50.0,18.0,32.0,,18.8,1.65,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,0.22,8.0,13.7,62.272727272727266,CBR,strong_>20,1.0
UCDV1_02783,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,21.9,,,,,,,,,,49.9,18.0,31.9,,18.78,1.66,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,0.22399999999999998,8.0,13.899999999999999,62.05357142857143,CBR,strong_>20,1.0
UCDV1_02784,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,21.9,,,,,,,,,,49.9,18.0,31.9,,18.78,1.66,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,0.22399999999999998,8.0,13.899999999999999,62.05357142857143,CBR,strong_>20,1.0
UCDV1_02785,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,22.1,,,,,,,,,,49.6,17.9,31.7,,18.75,1.67,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,0.228,8.0,14.100000000000001,61.8421052631579,CBR,strong_>20,1.0
UCDV1_02786,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,22.1,,,,,,,,,,49.6,17.9,31.7,,18.75,1.67,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,0.228,8.0,14.100000000000001,61.8421052631579,CBR,strong_>20,1.0
UCDV1_02787,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,22.3,,,,,,,,,,49.4,17.9,31.5,,18.71,1.67,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,0.23199999999999998,8.0,14.3,61.63793103448277,CBR,strong_>20,1.0
UCDV1_02788,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,22.3,,,,,,,,,,49.4,17.9,31.5,,18.71,1.67,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,0.23199999999999998,8.0,14.3,61.63793103448277,CBR,strong_>20,1.0
UCDV1_02789,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,22.5,,,,,,,,,,49.1,17.7,31.4,,18.65,1.68,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,0.23600000000000002,8.0,14.5,61.44067796610169,CBR,strong_>20,1.0
UCDV1_02790,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,22.5,,,,,,,,,,49.1,17.7,31.4,,18.65,1.68,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,0.23600000000000002,8.0,14.5,61.44067796610169,CBR,strong_>20,1.0
UCDV1_02791,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,22.8,,,,,,,,,,49.0,18.0,31.0,,18.6,1.69,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,0.24,8.0,14.8,61.66666666666667,CBR,strong_>20,1.0
UCDV1_02792,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,22.8,,,,,,,,,,49.0,18.0,31.0,,18.6,1.69,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,0.24,8.0,14.8,61.66666666666667,CBR,strong_>20,1.0
UCDV1_02793,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,23.1,,,,,,,,,,48.6,17.8,30.8,,18.55,1.7,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,0.244,8.0,15.100000000000001,61.88524590163935,CBR,strong_>20,1.0
UCDV1_02794,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,23.1,,,,,,,,,,48.6,17.8,30.8,,18.55,1.7,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,0.244,8.0,15.100000000000001,61.88524590163935,CBR,strong_>20,1.0
UCDV1_02795,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,23.3,,,,,,,,,,48.3,17.6,30.7,,18.48,1.71,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,0.24800000000000003,8.0,15.3,61.69354838709677,CBR,strong_>20,1.0
UCDV1_02796,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,23.3,,,,,,,,,,48.3,17.6,30.7,,18.48,1.71,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,0.24800000000000003,8.0,15.3,61.69354838709677,CBR,strong_>20,1.0
UCDV1_02797,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,23.7,,,,,,,,,,47.7,17.3,30.4,,18.6,1.72,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,0.252,8.0,15.7,62.3015873015873,CBR,strong_>20,1.0
UCDV1_02798,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,23.7,,,,,,,,,,47.7,17.3,30.4,,18.6,1.72,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,0.252,8.0,15.7,62.3015873015873,CBR,strong_>20,1.0
UCDV1_02799,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,23.8,,,,,,,,,,47.2,17.0,30.2,,18.44,1.73,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,0.256,8.0,15.8,61.71875,CBR,strong_>20,1.0
UCDV1_02800,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,23.8,,,,,,,,,,47.2,17.0,30.2,,18.44,1.73,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,0.256,8.0,15.8,61.71875,CBR,strong_>20,1.0
UCDV1_02801,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,24.0,,,,,,,,,,47.0,17.0,30.0,,18.4,1.74,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,0.26,8.0,16.0,61.53846153846153,CBR,strong_>20,1.0
UCDV1_02802,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,24.0,,,,,,,,,,47.0,17.0,30.0,,18.4,1.74,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,0.26,8.0,16.0,61.53846153846153,CBR,strong_>20,1.0
UCDV1_02803,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,24.3,,,,,,,,,,46.8,17.1,29.7,,18.4,1.75,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,0.264,8.0,16.3,61.74242424242424,CBR,strong_>20,1.0
UCDV1_02804,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,24.3,,,,,,,,,,46.8,17.1,29.7,,18.4,1.75,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,0.264,8.0,16.3,61.74242424242424,CBR,strong_>20,1.0
UCDV1_02805,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,24.9,,,,,,,,,,46.5,16.8,29.7,,18.41,1.76,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,0.268,8.0,16.9,63.05970149253731,CBR,strong_>20,1.0
UCDV1_02806,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,24.9,,,,,,,,,,46.5,16.8,29.7,,18.41,1.76,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,0.268,8.0,16.9,63.05970149253731,CBR,strong_>20,1.0
UCDV1_02807,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,25.2,,,,,,,,,,45.6,15.9,29.7,,18.4,1.77,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,0.272,8.0,17.2,63.23529411764705,CBR,strong_>20,1.0
UCDV1_02808,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,25.2,,,,,,,,,,45.6,15.9,29.7,,18.4,1.77,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,0.272,8.0,17.2,63.23529411764705,CBR,strong_>20,1.0
UCDV1_02809,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,25.5,,,,,,,,,,45.2,15.9,29.3,,18.41,1.78,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,0.276,8.0,17.5,63.40579710144927,CBR,strong_>20,1.0
UCDV1_02810,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,25.5,,,,,,,,,,45.2,15.9,29.3,,18.41,1.78,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,0.276,8.0,17.5,63.40579710144927,CBR,strong_>20,1.0
UCDV1_02811,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,25.9,,,,,,,,,,45.0,16.0,29.0,,18.4,1.78,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,0.28,8.0,17.9,63.928571428571416,CBR,strong_>20,1.0
UCDV1_02812,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,25.9,,,,,,,,,,45.0,16.0,29.0,,18.4,1.78,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,0.28,8.0,17.9,63.928571428571416,CBR,strong_>20,1.0
UCDV1_02813,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,26.2,,,,,,,,,,44.8,16.3,28.5,,18.39,1.79,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,0.284,8.0,18.2,64.08450704225352,CBR,strong_>20,1.0
UCDV1_02814,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,26.2,,,,,,,,,,44.8,16.3,28.5,,18.39,1.79,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,0.284,8.0,18.2,64.08450704225352,CBR,strong_>20,1.0
UCDV1_02815,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,26.6,,,,,,,,,,44.3,16.1,28.2,,18.37,1.8,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,0.28800000000000003,8.0,18.6,64.58333333333333,CBR,strong_>20,1.0
UCDV1_02816,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,26.6,,,,,,,,,,44.3,16.1,28.2,,18.37,1.8,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,0.28800000000000003,8.0,18.6,64.58333333333333,CBR,strong_>20,1.0
UCDV1_02817,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,27.0,,,,,,,,,,43.7,15.9,27.8,,18.35,1.81,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,0.292,8.0,19.0,65.06849315068493,CBR,strong_>20,1.0
UCDV1_02818,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,27.0,,,,,,,,,,43.7,15.9,27.8,,18.35,1.81,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,0.292,8.0,19.0,65.06849315068493,CBR,strong_>20,1.0
UCDV1_02819,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,27.3,,,,,,,,,,43.4,16.0,27.4,,18.32,1.83,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,0.29600000000000004,8.0,19.3,65.2027027027027,CBR,strong_>20,1.0
UCDV1_02820,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,27.3,,,,,,,,,,43.4,16.0,27.4,,18.32,1.83,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,0.29600000000000004,8.0,19.3,65.2027027027027,CBR,strong_>20,1.0
UCDV1_02821,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,27.6,,,,,,,,,,43.0,16.0,27.0,,18.3,1.84,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,0.3,8.0,19.6,65.33333333333334,CBR,strong_>20,1.0
UCDV1_02822,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,27.6,,,,,,,,,,43.0,16.0,27.0,,18.3,1.84,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,0.3,8.0,19.6,65.33333333333334,CBR,strong_>20,1.0
UCDV1_02823,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,27.7,,,,,,,,,,42.8,15.9,26.9,,18.29,1.85,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,0.304,8.0,19.7,64.80263157894737,CBR,strong_>20,1.0
UCDV1_02824,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,27.7,,,,,,,,,,42.8,15.9,26.9,,18.29,1.85,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,0.304,8.0,19.7,64.80263157894737,CBR,strong_>20,1.0
UCDV1_02825,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,28.3,,,,,,,,,,42.4,16.0,26.4,,18.28,1.86,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,0.308,8.0,20.3,65.9090909090909,CBR,strong_>20,1.0
UCDV1_02826,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,28.3,,,,,,,,,,42.4,16.0,26.4,,18.28,1.86,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,0.308,8.0,20.3,65.9090909090909,CBR,strong_>20,1.0
UCDV1_02827,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,28.5,,,,,,,,,,41.8,15.4,26.4,,18.26,1.87,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,0.312,8.0,20.5,65.7051282051282,CBR,strong_>20,1.0
UCDV1_02828,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,28.5,,,,,,,,,,41.8,15.4,26.4,,18.26,1.87,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,0.312,8.0,20.5,65.7051282051282,CBR,strong_>20,1.0
UCDV1_02829,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,28.7,,,,,,,,,,41.5,15.4,26.1,,18.23,1.87,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,0.316,8.0,20.7,65.50632911392405,CBR,strong_>20,1.0
UCDV1_02830,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,28.7,,,,,,,,,,41.5,15.4,26.1,,18.23,1.87,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,0.316,8.0,20.7,65.50632911392405,CBR,strong_>20,1.0
UCDV1_02831,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,29.0,,,,,,,,,,41.0,15.0,26.0,,18.2,1.88,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,0.32,8.0,21.0,65.625,CBR,strong_>20,1.0
UCDV1_02832,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,29.0,,,,,,,,,,41.0,15.0,26.0,,18.2,1.88,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,0.32,8.0,21.0,65.625,CBR,strong_>20,1.0
UCDV1_02833,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,29.3,,,,,,,,,,40.7,14.9,25.8,,18.2,1.88,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,0.324,8.0,21.3,65.74074074074075,CBR,strong_>20,1.0
UCDV1_02834,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,29.3,,,,,,,,,,40.7,14.9,25.8,,18.2,1.88,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,0.324,8.0,21.3,65.74074074074075,CBR,strong_>20,1.0
UCDV1_02835,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,29.9,,,,,,,,,,40.3,15.0,25.3,,18.2,1.89,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,0.32799999999999996,8.0,21.9,66.76829268292683,CBR,strong_>20,1.0
UCDV1_02836,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,29.9,,,,,,,,,,40.3,15.0,25.3,,18.2,1.89,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,0.32799999999999996,8.0,21.9,66.76829268292683,CBR,strong_>20,1.0
UCDV1_02837,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,30.4,,,,,,,,,,39.8,15.1,24.7,,18.2,1.9,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,0.332,8.0,22.4,67.46987951807228,CBR,strong_>20,1.0
UCDV1_02838,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,30.4,,,,,,,,,,39.8,15.1,24.7,,18.2,1.9,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,0.332,8.0,22.4,67.46987951807228,CBR,strong_>20,1.0
UCDV1_02839,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,30.7,,,,,,,,,,39.3,15.0,24.3,,18.21,1.9,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,0.336,8.0,22.7,67.55952380952381,CBR,strong_>20,1.0
UCDV1_02840,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,30.7,,,,,,,,,,39.3,15.0,24.3,,18.21,1.9,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,0.336,8.0,22.7,67.55952380952381,CBR,strong_>20,1.0
UCDV1_02841,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,31.2,,,,,,,,,,39.0,15.0,24.0,,18.2,1.91,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,0.34,8.0,23.2,68.23529411764706,CBR,strong_>20,1.0
UCDV1_02842,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,31.2,,,,,,,,,,39.0,15.0,24.0,,18.2,1.91,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,0.34,8.0,23.2,68.23529411764706,CBR,strong_>20,1.0
UCDV1_02843,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,31.5,,,,,,,,,,38.8,15.0,23.8,,18.2,1.92,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,0.344,8.0,23.5,68.31395348837209,CBR,strong_>20,1.0
UCDV1_02844,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,31.5,,,,,,,,,,38.8,15.0,23.8,,18.2,1.92,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,0.344,8.0,23.5,68.31395348837209,CBR,strong_>20,1.0
UCDV1_02845,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,32.1,,,,,,,,,,38.3,14.9,23.4,,18.2,1.93,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,0.348,8.0,24.1,69.2528735632184,CBR,strong_>20,1.0
