scenario_factor,EC_mix_kgCO2e_m3,rho_d_kg_m3
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.6000000000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.6000000000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.6000000000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.6000000000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.72144,1650.0
0.8,6.842880000000001,1650.0
0.8,6.964320000000001,1650.0
0.8,7.0857600000000005,1650.0
0.8,6.36,1590.0
0.8,6.328,1582.0
0.8,6.304,1576.0
0.8,6.284000000000001,1571.0
0.8,6.316000000000001,1579.0
0.8,6.080000000000001,1520.0
0.8,6.0,1500.0
0.8,5.908,1477.0
0.8,5.868,1467.0
0.8,5.920000000000001,1480.0
0.8,6.6000000000000005,1650.0
0.8,12.672,1650.0
0.8,18.744000000000003,1650.0
0.8,24.816000000000003,1650.0
0.8,30.888000000000005,1650.0
0.8,36.96,1650.0
0.8,6.6000000000000005,1650.0
0.8,12.672,1650.0
0.8,18.744000000000003,1650.0
0.8,24.816000000000003,1650.0
0.8,30.888000000000005,1650.0
0.8,36.96,1650.0
0.8,6.6000000000000005,1650.0
0.8,12.672,1650.0
0.8,18.744000000000003,1650.0
0.8,24.816000000000003,1650.0
0.8,30.888000000000005,1650.0
0.8,36.96,1650.0
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
0.8,7.23184,1807.96
1.0,1432.825,1549.0
1.0,1348.5593999999999,1549.0
1.0,1264.2938,1549.0
1.0,1180.0281999999997,1549.0
1.0,1095.7625999999998,1549.0
1.0,1152.7658,1549.0
1.0,1082.7509999999997,1549.0
1.0,1012.7362,1549.0
1.0,872.7066,1549.0
1.0,1568.8000000000002,1696.0
1.0,1476.5376,1696.0
1.0,1384.2752,1696.0
1.0,1292.0128000000002,1696.0
1.0,1199.7504000000001,1696.0
1.0,1262.1632000000004,1696.0
1.0,1185.5040000000001,1696.0
1.0,1108.8447999999999,1696.0
1.0,955.5264000000001,1696.0
1.0,1432.825,1549.0
1.0,1348.5593999999999,1549.0
1.0,1264.2938,1549.0
1.0,1180.0281999999997,1549.0
1.0,1095.7625999999998,1549.0
1.0,1152.7658,1549.0
1.0,1082.7509999999997,1549.0
1.0,1012.7362,1549.0
1.0,872.7066,1549.0
1.0,1568.8000000000002,1696.0
1.0,1476.5376,1696.0
1.0,1384.2752,1696.0
1.0,1292.0128000000002,1696.0
1.0,1199.7504000000001,1696.0
1.0,1262.1632000000004,1696.0
1.0,1185.5040000000001,1696.0
1.0,1108.8447999999999,1696.0
1.0,955.5264000000001,1696.0
1.0,1432.825,1549.0
1.0,1348.5593999999999,1549.0
1.0,1264.2938,1549.0
1.0,1180.0281999999997,1549.0
1.0,1095.7625999999998,1549.0
1.0,1152.7658,1549.0
1.0,1082.7509999999997,1549.0
1.0,1012.7362,1549.0
1.0,872.7066,1549.0
1.0,1568.8000000000002,1696.0
1.0,1476.5376,1696.0
1.0,1384.2752,1696.0
1.0,1292.0128000000002,1696.0
1.0,1199.7504000000001,1696.0
1.0,1262.1632000000004,1696.0
1.0,1185.5040000000001,1696.0
1.0,1108.8447999999999,1696.0
1.0,955.5264000000001,1696.0
1.0,1432.825,1549.0
1.0,1348.5593999999999,1549.0
1.0,1264.2938,1549.0
1.0,1180.0281999999997,1549.0
1.0,1095.7625999999998,1549.0
1.0,1152.7658,1549.0
1.0,1082.7509999999997,1549.0
1.0,1012.7362,1549.0
1.0,872.7066,1549.0
1.0,1568.8000000000002,1696.0
1.0,1476.5376,1696.0
1.0,1384.2752,1696.0
1.0,1292.0128000000002,1696.0
1.0,1199.7504000000001,1696.0
1.0,1262.1632000000004,1696.0
1.0,1185.5040000000001,1696.0
1.0,1108.8447999999999,1696.0
1.0,955.5264000000001,1696.0
1.0,1432.825,1549.0
1.0,1348.5593999999999,1549.0
1.0,1264.2938,1549.0
1.0,1180.0281999999997,1549.0
1.0,1095.7625999999998,1549.0
1.0,1152.7658,1549.0
1.0,1082.7509999999997,1549.0
1.0,1012.7362,1549.0
1.0,872.7066,1549.0
1.0,1568.8000000000002,1696.0
1.0,1476.5376,1696.0
1.0,1384.2752,1696.0
1.0,1292.0128000000002,1696.0
1.0,1199.7504000000001,1696.0
1.0,1262.1632000000004,1696.0
1.0,1185.5040000000001,1696.0
1.0,1108.8447999999999,1696.0
1.0,955.5264000000001,1696.0
1.0,1553.075,1679.0
1.0,1423.47667,1680.61
1.0,1367.6935199999998,1692.69
1.0,1299.9406700000002,1690.43
1.0,1230.6997000000001,1685.89
1.0,1553.075,1679.0
1.0,1423.47667,1680.61
1.0,1367.6935199999998,1692.69
1.0,1299.9406700000002,1690.43
1.0,1230.6997000000001,1685.89
1.0,1553.075,1679.0
1.0,1423.47667,1680.61
1.0,1367.6935199999998,1692.69
1.0,1299.9406700000002,1690.43
1.0,1230.6997000000001,1685.89
1.0,1282.8029959262317,1386.81404964998
1.0,1243.7274706449223,1468.39134668822
1.0,1152.7177986366362,1498.9828330775501
1.0,1049.889615719943,1519.37715733711
1.0,937.6290578332037,1529.57431946689
1.0,812.8667791753539,1519.37715733711
1.0,1282.8029959262317,1386.81404964998
1.0,1243.7274706449223,1468.39134668822
1.0,1152.7177986366362,1498.9828330775501
1.0,1049.889615719943,1519.37715733711
1.0,937.6290578332037,1529.57431946689
1.0,812.8667791753539,1519.37715733711
1.0,1282.8029959262317,1386.81404964998
1.0,1243.7274706449223,1468.39134668822
1.0,1152.7177986366362,1498.9828330775501
1.0,1049.889615719943,1519.37715733711
1.0,937.6290578332037,1529.57431946689
1.0,812.8667791753539,1519.37715733711
1.0,1282.8029959262317,1386.81404964998
1.0,1243.7274706449223,1468.39134668822
1.0,1152.7177986366362,1498.9828330775501
1.0,1049.889615719943,1519.37715733711
1.0,937.6290578332037,1529.57431946689
1.0,812.8667791753539,1519.37715733711
1.0,1282.8029959262317,1386.81404964998
1.0,1243.7274706449223,1468.39134668822
1.0,1152.7177986366362,1498.9828330775501
1.0,1049.889615719943,1519.37715733711
1.0,937.6290578332037,1529.57431946689
1.0,812.8667791753539,1519.37715733711
1.0,243.6887755102042,1680.61224489796
1.0,1535.5690918367318,1733.14795918367
1.0,1471.9727785714267,1737.86632653061
1.0,1414.1525306122414,1750.1887755102
1.0,1360.5108765306097,1769.19489795918
1.0,1313.0428061224463,1798.6887755102
1.0,1240.538903061226,1795.2806122449
1.0,1581.8217346938793,1710.07755102041
1.0,1310.4440816326523,1802.04081632653
1.0,1311.3118367346913,1810.2040816326498
1.0,1313.6065306122478,1820.40816326531
1.0,1311.0851020408138,1827.55102040816
1.0,243.6887755102042,1680.61224489796
1.0,1535.5690918367318,1733.14795918367
1.0,1471.9727785714267,1737.86632653061
1.0,1414.1525306122414,1750.1887755102
1.0,1360.5108765306097,1769.19489795918
1.0,1313.0428061224463,1798.6887755102
1.0,1240.538903061226,1795.2806122449
1.0,1581.8217346938793,1710.07755102041
1.0,1310.4440816326523,1802.04081632653
1.0,1311.3118367346913,1810.2040816326498
1.0,1313.6065306122478,1820.40816326531
1.0,1311.0851020408138,1827.55102040816
1.0,243.6887755102042,1680.61224489796
1.0,1535.5690918367318,1733.14795918367
1.0,1471.9727785714267,1737.86632653061
1.0,1414.1525306122414,1750.1887755102
1.0,1360.5108765306097,1769.19489795918
1.0,1313.0428061224463,1798.6887755102
1.0,1240.538903061226,1795.2806122449
1.0,1581.8217346938793,1710.07755102041
1.0,1310.4440816326523,1802.04081632653
1.0,1311.3118367346913,1810.2040816326498
1.0,1313.6065306122478,1820.40816326531
1.0,1311.0851020408138,1827.55102040816
1.0,243.6887755102042,1680.61224489796
1.0,1535.5690918367318,1733.14795918367
1.0,1471.9727785714267,1737.86632653061
1.0,1414.1525306122414,1750.1887755102
1.0,1360.5108765306097,1769.19489795918
1.0,1313.0428061224463,1798.6887755102
1.0,1240.538903061226,1795.2806122449
1.0,1581.8217346938793,1710.07755102041
1.0,1310.4440816326523,1802.04081632653
1.0,1311.3118367346913,1810.2040816326498
1.0,1313.6065306122478,1820.40816326531
1.0,1311.0851020408138,1827.55102040816
1.0,1545.4370000000001,1835.0
1.0,1494.791,1835.0
1.0,1444.145,1835.0
1.0,1359.735,1835.0
1.0,1275.325,1835.0
1.0,1545.4370000000001,1835.0
1.0,1494.791,1835.0
1.0,1444.145,1835.0
1.0,1359.735,1835.0
1.0,1275.325,1835.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1337.816,1720.0
1.0,1321.992,1720.0
1.0,1306.168,1720.0
1.0,1290.344,1720.0
1.0,1274.52,1720.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1337.816,1720.0
1.0,1321.992,1720.0
1.0,1306.168,1720.0
1.0,1290.344,1720.0
1.0,1274.52,1720.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1353.6399999999999,1720.0
1.0,1337.816,1720.0
1.0,1321.992,1720.0
1.0,1306.168,1720.0
1.0,1290.344,1720.0
1.0,1274.52,1720.0
1.0,757.5500000000001,1090.0
1.0,765.1800000000001,1090.0
1.0,772.8100000000001,1090.0
1.0,780.44,1090.0
1.0,788.07,1090.0
1.0,757.5500000000001,1090.0
1.0,758.6400000000001,1090.0
1.0,759.73,1090.0
1.0,760.82,1090.0
1.0,761.9100000000001,1090.0
1.0,757.5500000000001,1090.0
1.0,765.1800000000001,1090.0
1.0,772.8100000000001,1090.0
1.0,780.44,1090.0
1.0,788.07,1090.0
1.0,757.5500000000001,1090.0
1.0,758.6400000000001,1090.0
1.0,759.73,1090.0
1.0,760.82,1090.0
1.0,761.9100000000001,1090.0
1.0,757.5500000000001,1090.0
1.0,765.1800000000001,1090.0
1.0,772.8100000000001,1090.0
1.0,780.44,1090.0
1.0,788.07,1090.0
1.0,757.5500000000001,1090.0
1.0,758.6400000000001,1090.0
1.0,759.73,1090.0
1.0,760.82,1090.0
1.0,761.9100000000001,1090.0
1.0,757.5500000000001,1090.0
1.0,765.1800000000001,1090.0
1.0,772.8100000000001,1090.0
1.0,780.44,1090.0
1.0,788.07,1090.0
1.0,757.5500000000001,1090.0
1.0,765.1800000000001,1090.0
1.0,772.8100000000001,1090.0
1.0,780.44,1090.0
1.0,788.07,1090.0
1.0,757.5500000000001,1090.0
1.0,765.1800000000001,1090.0
1.0,772.8100000000001,1090.0
1.0,780.44,1090.0
1.0,788.07,1090.0
1.0,742.2030000000001,891.0
1.0,701.2170000000001,891.0
1.0,685.6066800000001,891.0
1.0,660.3022800000001,891.0
1.0,752.1822000000001,891.0
1.0,701.2170000000001,891.0
1.0,681.1160400000001,891.0
1.0,654.8137200000001,891.0
1.0,749.6874000000001,891.0
1.0,716.1858000000001,891.0
1.0,676.6254000000001,891.0
1.0,649.3251600000001,891.0
1.0,747.1926000000001,891.0
1.0,712.4436000000001,891.0
1.0,694.5879600000002,891.0
1.0,643.8366000000001,891.0
1.0,744.6978000000001,891.0
1.0,708.7014000000001,891.0
1.0,690.0973200000001,891.0
1.0,665.7908400000001,891.0
1.0,1321.4118,1569.0
1.0,1306.9770000000003,1569.0
1.0,1292.5422,1569.0
1.0,1278.1074,1569.0
1.0,1263.6726,1569.0
1.0,1292.5422,1569.0
1.0,1264.3002000000001,1569.0
1.0,1250.1792,1569.0
1.0,1236.0582,1569.0
1.0,1292.5422,1569.0
1.0,1264.3002000000001,1569.0
1.0,1250.1792,1569.0
1.0,1236.0582,1569.0
1.0,1292.5422,1569.0
1.0,1264.3002000000001,1569.0
1.0,1250.1792,1569.0
1.0,1236.0582,1569.0
1.0,1292.5422,1569.0
1.0,1264.3002000000001,1569.0
1.0,1250.1792,1569.0
1.0,1236.0582,1569.0
1.0,1292.5422,1569.0
1.0,1264.3002000000001,1569.0
1.0,1250.1792,1569.0
1.0,1236.0582,1569.0
1.0,1292.5422,1569.0
1.0,1264.3002000000001,1569.0
1.0,1250.1792,1569.0
1.0,1236.0582,1569.0
1.0,1429.098,1770.0
1.0,1237.2299999999998,1770.0
1.0,1045.3619999999999,1770.0
1.0,1077.9299999999998,1770.0
1.0,1363.9619999999998,1770.0
1.0,1269.798,1770.0
1.0,1204.6619999999998,1770.0
1.0,1110.4979999999998,1770.0
1.0,1396.53,1770.0
1.0,1429.098,1770.0
1.0,1237.2299999999998,1770.0
1.0,1045.3619999999999,1770.0
1.0,1077.9299999999998,1770.0
1.0,1363.9619999999998,1770.0
1.0,1269.798,1770.0
1.0,1204.6619999999998,1770.0
1.0,1110.4979999999998,1770.0
1.0,1396.53,1770.0
1.0,1429.098,1770.0
1.0,1237.2299999999998,1770.0
1.0,1045.3619999999999,1770.0
1.0,1077.9299999999998,1770.0
1.0,1363.9619999999998,1770.0
1.0,1269.798,1770.0
1.0,1204.6619999999998,1770.0
1.0,1110.4979999999998,1770.0
1.0,1396.53,1770.0
1.0,1544.75,1670.0
1.0,1480.2320000000002,1720.0
1.0,1369.38,1740.0
1.0,1148.73,1770.0
1.0,1313.5,1420.0
1.0,1342.5360000000003,1560.0
1.0,1204.1100000000001,1530.0
1.0,973.5,1500.0
1.0,1193.25,1290.0
1.0,902.11,1390.0
1.0,1304.25,1410.0
1.0,1295.0,1400.0
1.0,1128.5,1220.0
1.0,1301.4750000000001,1407.0
1.0,1593.775,1723.0
1.0,1193.25,1290.0
1.0,1251.525,1353.0
1.0,1300.55,1406.0
1.0,1866.592,2080.0
1.0,1809.184,2080.0
1.0,1722.84,1960.0
1.0,1661.3100000000002,1890.0
1.0,1450.3500000000001,1650.0
1.0,1465.53,1650.0
1.0,1847.4560000000001,2080.0
1.0,1809.184,2080.0
1.0,1954.0400000000002,2200.0
1.0,1863.48,2120.0
1.0,1843.9759999999999,2120.0
1.0,1496.056,1720.0
1.0,1511.8799999999999,1720.0
1.0,1670.0159999999998,1920.0
1.0,1670.1000000000001,1900.0
1.0,1739.6000000000001,2000.0
1.0,1739.6000000000001,2000.0
1.0,1504.754,1730.0
1.0,1776.4,2000.0
1.0,1739.6000000000001,2000.0
1.0,1522.15,1750.0
1.0,1452.566,1670.0
1.0,1740.42,1980.0
1.0,1722.204,1980.0
1.0,1634.94,1860.0
1.0,1400.378,1610.0
1.0,1400.378,1610.0
1.0,1730.902,1990.0
1.0,1731.6299999999999,1970.0
1.0,1713.5059999999999,1970.0
1.0,1469.962,1690.0
1.0,1817.882,2090.0
1.0,1580.996,1780.0
1.0,1705.2600000000002,1940.0
1.0,1687.412,1940.0
1.0,1843.9759999999999,2120.0
1.0,1583.0359999999998,1820.0
1.0,1704.808,1960.0
1.0,1687.68,1920.0
1.0,1478.66,1700.0
1.0,1962.922,2210.0
1.0,1435.17,1650.0
1.0,1826.5800000000002,2100.0
1.0,1793.16,2040.0
1.0,1643.922,1890.0
1.0,1652.6200000000001,1900.0
1.0,1870.07,2150.0
1.0,1670.0159999999998,1920.0
1.0,1678.714,1930.0
1.0,1583.0359999999998,1820.0
1.0,1617.828,1860.0
1.0,1722.204,1980.0
1.0,1713.5059999999999,1970.0
1.0,1478.66,1700.0
1.0,1252.512,1440.0
1.0,1617.828,1860.0
1.0,1530.848,1760.0
1.0,1748.2979999999998,2009.9999999999998
1.0,1530.848,1760.0
1.0,1322.096,1520.0
1.0,1870.07,2150.0
1.0,1748.2979999999998,2009.9999999999998
1.0,1322.096,1520.0
1.0,1348.19,1550.0
1.0,1626.5259999999998,1870.0
1.0,1826.5800000000002,2100.0
1.0,1382.982,1590.0
1.0,1591.0,1720.0
1.0,1639.1,1772.0
1.0,1164.6959818601538,1438.5321100917402
1.0,1193.8819902450618,1438.5321100917402
1.0,1224.8829123986216,1438.5321100917402
1.0,1257.8734697163518,1438.5321100917402
1.0,1293.0515543343554,1438.5321100917402
1.0,1157.2437495899685,1438.5321100917402
1.0,1187.5784342458155,1438.5321100917402
1.0,1219.87487668061,1438.5321100917402
1.0,1254.3297376074763,1438.5321100917402
1.0,1291.1668727261854,1438.5321100917402
1.0,1151.4695533648558,1438.5321100917402
1.0,1182.6844288478112,1438.5321100917402
1.0,1215.97836325669,1438.5321100917402
1.0,1251.5662250149373,1438.5321100917402
1.0,1289.6935474915115,1438.5321100917402
1.0,1141.4465620392193,1438.5321100917402
1.0,1174.1688312032186,1438.5321100917402
1.0,1209.1809749297763,1438.5321100917402
1.0,1246.7320734229315,1438.5321100917402
1.0,1131.5976335485443,1438.5321100917402
1.0,1165.775725031789,1438.5321100917402
1.0,1202.4596068904225,1438.5321100917402
1.0,1241.9353359796123,1438.5321100917402
1.0,1284.5342325859408,1438.5321100917402
1.0,1147.9257171354,1438.5321100917402
1.0,1179.6765345691822,1438.5321100917402
1.0,1213.579910774717,1438.5321100917402
1.0,1249.862426634421,1438.5321100917402
1.0,1288.7836196091123,1438.5321100917402
1.0,1136.4236865174623,1438.5321100917402
1.0,1169.8915658730111,1438.5321100917402
1.0,1205.7583603284259,1438.5321100917402
1.0,1244.2915818970448,1438.5321100917402
1.0,1391.1396117326717,1558.4097859327198
1.0,1211.8365601070652,1558.4097859327198
1.0,1250.8692283625398,1558.4097859327198
1.0,1292.9503079893384,1558.4097859327198
1.0,1338.4514275981328,1558.4097859327198
1.0,1387.8071809393925,1558.4097859327198
1.0,1255.8297781394162,1558.4097859327198
1.0,1288.337654787616,1558.4097859327198
1.0,1322.9379159374566,1558.4097859327198
1.0,1359.8392951478645,1558.4097859327198
1.0,1399.2792449517415,1558.4097859327198
1.0,1247.5316439051314,1558.4097859327198
1.0,1281.3056727782057,1558.4097859327198
1.0,1317.3401663269985,1558.4097859327198
1.0,1355.8699180387496,1558.4097859327198
1.0,1397.163404825441,1558.4097859327198
1.0,1241.1044395332196,1558.4097859327198
1.0,1275.8478761494257,1558.4097859327198
1.0,1312.9859414907173,1558.4097859327198
1.0,1352.7750398601484,1558.4097859327198
1.0,1395.509536348158,1558.4097859327198
1.0,1229.9529548255225,1558.4097859327198
1.0,1266.3549229958053,1558.4097859327198
1.0,1305.3924236055002,1558.4097859327198
1.0,1347.362429259928,1558.4097859327198
1.0,1392.608271080961,1558.4097859327198
1.0,1219.0013242295497,1558.4097859327198
1.0,1257.003046505498,1558.4097859327198
1.0,1297.8867516478333,1558.4097859327198
1.0,1341.9932079501884,1558.4097859327198
1.0,1389.7191117056693,1558.4097859327198
1.0,1237.1608741501273,1558.4097859327198
1.0,1272.4942300343216,1558.4097859327198
1.0,1310.306236010553,1558.4097859327198
1.0,1350.8671904035293,1558.4097859327198
1.0,1394.4881756479558,1558.4097859327198
1.0,1224.3669431976834,1558.4097859327198
1.0,1261.5884911917988,1558.4097859327198
1.0,1301.5700675239643,1558.4097859327198
1.0,1344.6304820614178,1558.4097859327198
1.0,1391.1396117326717,1558.4097859327198
1.0,1211.8365601070652,1558.4097859327198
1.0,1250.8692283625398,1558.4097859327198
1.0,1292.9503079893384,1558.4097859327198
1.0,1338.4514275981328,1558.4097859327198
1.0,1387.8071809393925,1558.4097859327198
1.0,1360.1811250766345,1688.27726809378
1.0,1395.4429495436411,1688.27726809378
1.0,1432.9780340539924,1688.27726809378
1.0,1473.01352945512,1688.27726809378
1.0,1515.8078927730853,1688.27726809378
1.0,1351.1801180033835,1688.27726809378
1.0,1387.814683302399,1688.27726809378
1.0,1426.9050565434331,1688.27726809378
1.0,1468.7067401837328,1688.27726809378
1.0,1513.511953343885,1688.27726809378
1.0,1344.2086363834683,1688.27726809378
1.0,1381.8941762668878,1688.27726809378
1.0,1422.1812313433818,1688.27726809378
1.0,1465.3488144669989,1688.27726809378
1.0,1511.717316650946,1688.27726809378
1.0,1332.113061522443,1688.27726809378
1.0,1371.596598897646,1688.27726809378
1.0,1413.9432709115958,1688.27726809378
1.0,1459.47622272396,1688.27726809378
1.0,1508.569129146233,1688.27726809378
1.0,1320.2345754163211,1688.27726809378
1.0,1361.4522863111033,1688.27726809378
1.0,1405.800760622302,1688.27726809378
1.0,1453.6507841185244,1688.27726809378
1.0,1505.4341000667555,1688.27726809378
1.0,1339.9311698468896,1688.27726809378
1.0,1378.2562476527698,1688.27726809378
1.0,1419.2740887687003,1688.27726809378
1.0,1463.2788209627763,1688.27726809378
1.0,1510.6090269577398,1688.27726809378
1.0,1326.0542570432794,1688.27726809378
1.0,1366.426252448921,1688.27726809378
1.0,1409.7965785452602,1688.27726809378
1.0,1456.5121352203487,1688.27726809378
1.0,1506.9754829772096,1688.27726809378
1.0,1312.463613714731,1688.27726809378
1.0,1354.798840109783,1688.27726809378
1.0,1400.4455522395378,1688.27726809378
1.0,1449.808103975534,1688.27726809378
1.0,1503.3594747005877,1688.27726809378
1.0,1315.6681257260675,1688.27726809378
1.0,1358.2999762717307,1688.27726809378
1.0,1403.8747966473743,1688.27726809378
1.0,1452.7082207627398,1688.27726809378
1.0,1303.8309895138543,1688.27726809378
1.0,1348.1792983938274,1688.27726809378
1.0,1395.7435090841545,1688.27726809378
1.0,1446.8865814994408,1688.27726809378
1.0,1292.206303655713,1688.27726809378
1.0,1338.2092524014743,1688.27726809378
1.0,1387.706435685106,1688.27726809378
1.0,1441.1116862580782,1688.27726809378
1.0,1311.4820531649511,1688.27726809378
1.0,1354.7245427181779,1688.27726809378
1.0,1401.0052984921267,1688.27726809378
1.0,1450.656187182636,1688.27726809378
1.0,1297.901639753545,1688.27726809378
1.0,1343.0977720261787,1688.27726809378
1.0,1392.2879114542038,1688.27726809378
1.0,1444.4061532244834,1688.27726809378
1.0,1285.7827052019086,1688.27726809378
1.0,1332.6867440749093,1688.27726809378
1.0,1383.2431204554557,1688.27726809378
1.0,1437.8957185344098,1688.27726809378
1.0,1315.14381831729,1688.27726809378
1.0,1356.9607860827605,1688.27726809378
1.0,1403.3267431789218,1688.27726809378
1.0,1451.6076969586356,1688.27726809378
1.0,1505.2986800584872,1688.27726809378
1.0,1310.0928404339923,1688.27726809378
1.0,1352.6419131600449,1688.27726809378
1.0,1399.852256652792,1688.27726809378
1.0,1449.1191276795482,1688.27726809378
1.0,1503.9565402999865,1688.27726809378
1.0,1320.8002327190077,1688.27726809378
1.0,1362.815111208715,1688.27726809378
1.0,1406.3600368168286,1688.27726809378
1.0,1454.7551072647655,1688.27726809378
1.0,1505.2986800584872,1688.27726809378
1.0,1315.7273903137327,1688.27726809378
1.0,1358.4774887698472,1688.27726809378
1.0,1402.8779947322275,1688.27726809378
1.0,1452.2611106495915,1688.27726809378
1.0,1503.9565402999865,1688.27726809378
1.0,1309.4874039155723,1688.27726809378
1.0,1352.5700422382945,1688.27726809378
1.0,1398.7768027220613,1688.27726809378
1.0,1450.0339918055706,1688.27726809378
1.0,1503.663455514617,1688.27726809378
1.0,1304.458290554252,1688.27726809378
1.0,1348.2652314526933,1688.27726809378
1.0,1395.3136495336391,1688.27726809378
1.0,1447.5481361945265,1688.27726809378
1.0,1326.4566471207256,1688.27726809378
1.0,1367.205855053181,1688.27726809378
1.0,1410.9099772736888,1688.27726809378
1.0,1456.3288124178302,1688.27726809378
1.0,1321.361940193473,1688.27726809378
1.0,1362.854170477199,1688.27726809378
1.0,1407.4166018513804,1688.27726809378
1.0,1453.832102134613,1688.27726809378
1.0,1505.5902986387075,1688.27726809378
1.0,1115.0891022208348,1438.5321100917402
1.0,1081.3427862671356,1438.5321100917402
1.0,1049.9545130008714,1438.5321100917402
1.0,1020.6854716153616,1438.5321100917402
1.0,967.7008806979786,1438.5321100917402
1.0,1103.4350695626108,1438.5321100917402
1.0,1068.2962744069084,1438.5321100917402
1.0,1035.7163803163596,1438.5321100917402
1.0,1005.4256883582942,1438.5321100917402
1.0,950.8101760134796,1438.5321100917402
1.0,1111.6058461034606,1438.5321100917402
1.0,1077.4388340152466,1438.5321100917402
1.0,1045.6894243231486,1438.5321100917402
1.0,1016.1097866254268,1438.5321100917402
1.0,962.6270399334359,1438.5321100917402
1.0,1098.5156326328781,1438.5321100917402
1.0,1062.8019075671682,1438.5321100917402
1.0,1029.7331810843298,1438.5321100917402
1.0,999.0261082582188,1438.5321100917402
1.0,943.7524107644581,1438.5321100917402
1.0,1200.7034225884463,1558.4097859327198
1.0,1163.3158051645903,1558.4097859327198
1.0,1128.6165668100502,1558.4097859327198
1.0,1096.3258064852992,1558.4097859327198
1.0,1038.0317856648207,1558.4097859327198
1.0,1187.7665712558917,1558.4097859327198
1.0,1148.863277388063,1558.4097859327198
1.0,1112.8741756362333,1558.4097859327198
1.0,1079.48364036951,1558.4097859327198
1.0,1019.4483150309615,1558.4097859327198
1.0,1196.835854167361,1558.4097859327198
1.0,1158.9900168231056,1558.4097859327198
1.0,1123.8995614463101,1558.4097859327198
1.0,1091.2741471327959,1558.4097859327198
1.0,1032.4476499841985,1558.4097859327198
1.0,1182.30818290258,1558.4097859327198
1.0,1142.7799498156778,1558.4097859327198
1.0,1106.2625763680599,1558.4097859327198
1.0,1072.4246782111682,1558.4097859327198
1.0,1011.6883029161577,1558.4097859327198
1.0,1300.391097793117,1688.27726809378
1.0,1259.8462608528537,1688.27726809378
1.0,1222.2206714503395,1688.27726809378
1.0,1187.2100045433237,1688.27726809378
1.0,1124.0138955705886,1688.27726809378
1.0,1286.3604937609423,1688.27726809378
1.0,1244.173360887662,1688.27726809378
1.0,1205.15051901905,1688.27726809378
1.0,1168.9488255011545,1688.27726809378
1.0,1103.8676618546115,1688.27726809378
1.0,1296.196498484619,1688.27726809378
1.0,1255.1551464518757,1688.27726809378
1.0,1217.10575308974,1688.27726809378
1.0,1181.7326492060408,1688.27726809378
1.0,1117.960075210304,1688.27726809378
1.0,1280.4407529684759,1688.27726809378
1.0,1237.5765172884846,1688.27726809378
1.0,1197.9814659707818,1688.27726809378
1.0,1161.2953344789173,1688.27726809378
